"rules","support","confidence","coverage","lift","count"
"{Hobbies_No,M,Political_No,Professional_No,Support_Group_No} => {Social_Club_No}",0.176284811943727,0.926093514328808,0.190353143841516,1.14058829929535,614
"{F,Hobbies_No,No,Religious_No,Social_Club_No} => {Support_Group_No}",0.107091587711743,0.845804988662131,0.126614987080103,1.00543985512294,373
"{F,Hobbies_No,No,Religious_No,Support_Group_No} => {Social_Club_No}",0.107091587711743,0.944303797468354,0.113407981625036,1.16301631067266,373
"{F,No,Religious_No,Social_Club_No,Support_Group_No} => {Hobbies_No}",0.107091587711743,0.907542579075426,0.118001722652885,1.29654257707945,373
"{F,Hobbies_No,No,Religious_No,Social_Club_No} => {Political_No}",0.116279069767442,0.918367346938776,0.126614987080103,1.013521378133,405
"{F,Hobbies_No,No,Political_No,Religious_No} => {Social_Club_No}",0.116279069767442,0.94847775175644,0.122595463680735,1.1681570047269,405
"{F,No,Political_No,Religious_No,Social_Club_No} => {Hobbies_No}",0.116279069767442,0.904017857142857,0.128624748779788,1.29150705349818,405
"{F,Hobbies_No,No,Religious_No,Support_Group_No} => {Political_No}",0.107665805340224,0.949367088607595,0.113407981625036,1.04773307022188,375
"{F,Hobbies_No,No,Political_No,Religious_No} => {Support_Group_No}",0.107665805340224,0.878220140515222,0.122595463680735,1.04397295201861,375
"{F,No,Political_No,Religious_No,Support_Group_No} => {Hobbies_No}",0.107665805340224,0.888625592417062,0.121159919609532,1.26951720196416,375
"{F,No,Religious_No,Social_Club_No,Support_Group_No} => {Political_No}",0.112259546368074,0.951338199513382,0.118001722652885,1.04990841220061,391
"{F,No,Political_No,Religious_No,Social_Club_No} => {Support_Group_No}",0.112259546368074,0.872767857142857,0.128624748779788,1.03749161994149,391
"{F,No,Political_No,Religious_No,Support_Group_No} => {Social_Club_No}",0.112259546368074,0.92654028436019,0.121159919609532,1.14113854682692,391
"{F,Family_No,Hobbies_No,No,Social_Club_No} => {Support_Group_No}",0.102497846683893,0.860240963855422,0.119150157909848,1.02260043587319,357
"{F,Family_No,Hobbies_No,No,Support_Group_No} => {Social_Club_No}",0.102497846683893,0.946949602122016,0.108240022968705,1.16627491661633,357
"{F,Family_No,No,Social_Club_No,Support_Group_No} => {Hobbies_No}",0.102497846683893,0.872860635696821,0.117427505024404,1.24699491145694,357
"{F,Family_No,Hobbies_No,No,Social_Club_No} => {Political_No}",0.109962675854149,0.92289156626506,0.119150157909848,1.01851436162903,383
"{F,Family_No,Hobbies_No,No,Political_No} => {Social_Club_No}",0.109962675854149,0.945679012345679,0.116279069767442,1.16471004243281,383
"{F,Family_No,No,Political_No,Social_Club_No} => {Hobbies_No}",0.109962675854149,0.876430205949657,0.125466551823141,1.2520945066951,383
"{F,Family_No,Hobbies_No,No,Support_Group_No} => {Political_No}",0.101349411426931,0.936339522546419,0.108240022968705,1.03335568980646,353
"{F,Family_No,Hobbies_No,No,Political_No} => {Support_Group_No}",0.101349411426931,0.871604938271605,0.116279069767442,1.03610921501706,353
"{F,Family_No,No,Political_No,Support_Group_No} => {Hobbies_No}",0.101349411426931,0.830588235294118,0.122021246052254,1.18660329102929,353
"{F,Family_No,No,Social_Club_No,Support_Group_No} => {Political_No}",0.110249784668389,0.938875305623472,0.117427505024404,1.03615421086393,384
"{F,Family_No,No,Political_No,Social_Club_No} => {Support_Group_No}",0.110249784668389,0.878718535469107,0.125466551823141,1.04456541264126,384
"{F,Family_No,No,Political_No,Support_Group_No} => {Social_Club_No}",0.110249784668389,0.903529411764706,0.122021246052254,1.11279806972294,384
"{F,Hobbies_No,No,Professional_No,Social_Club_No} => {Political_No}",0.103072064312374,0.94973544973545,0.108527131782946,1.04813959804454,359
"{F,Hobbies_No,No,Political_No,Professional_No} => {Social_Club_No}",0.103072064312374,0.92764857881137,0.111111111111111,1.14250353606789,359
"{F,No,Professional_No,Social_Club_No,Support_Group_No} => {Political_No}",0.11541774332472,0.964028776978417,0.119724375538329,1.06391388790109,402
"{F,No,Political_No,Professional_No,Social_Club_No} => {Support_Group_No}",0.11541774332472,0.883516483516483,0.130634510479472,1.0502689119754,402
"{F,No,Political_No,Professional_No,Support_Group_No} => {Social_Club_No}",0.11541774332472,0.835758835758836,0.138099339649727,1.02933098477653,402
"{F,Hobbies_No,No,Social_Club_No,Support_Group_No} => {Political_No}",0.134079816250359,0.949186991869919,0.141257536606374,1.04753431327089,467
"{F,Hobbies_No,No,Political_No,Social_Club_No} => {Support_Group_No}",0.134079816250359,0.879472693032015,0.152454780361757,1.04546190779198,467
"{F,Hobbies_No,No,Political_No,Support_Group_No} => {Social_Club_No}",0.134079816250359,0.924752475247525,0.144989951191502,1.13893665887098,467
"{F,No,Political_No,Social_Club_No,Support_Group_No} => {Hobbies_No}",0.134079816250359,0.801029159519726,0.167384438702268,1.14437430787826,467
"{Family_No,Hobbies_No,No,Professional_No,Religious_No} => {Social_Club_No}",0.116853287395923,0.983091787439614,0.118863049095607,1.21078808191378,407
"{Family_No,No,Professional_No,Religious_No,Social_Club_No} => {Hobbies_No}",0.116853287395923,0.929223744292237,0.125753660637382,1.32751694067673,407
"{Family_No,Hobbies_No,No,Professional_No,Religious_No} => {Support_Group_No}",0.103359173126615,0.869565217391304,0.118863049095607,1.03368452292625,360
"{Family_No,No,Professional_No,Religious_No,Support_Group_No} => {Hobbies_No}",0.103359173126615,0.930232558139535,0.111111111111111,1.32895816242822,360
"{Family_No,Hobbies_No,No,Professional_No,Religious_No} => {Political_No}",0.112259546368074,0.944444444444444,0.118863049095607,1.04230038022814,391
"{Family_No,No,Political_No,Professional_No,Religious_No} => {Hobbies_No}",0.112259546368074,0.92874109263658,0.120872810795291,1.32682741003003,391
"{Family_No,No,Professional_No,Religious_No,Social_Club_No} => {Support_Group_No}",0.108814240597186,0.865296803652968,0.125753660637382,1.02861050072467,379
"{Family_No,No,Professional_No,Religious_No,Support_Group_No} => {Social_Club_No}",0.108814240597186,0.979328165374677,0.111111111111111,1.20615275813296,379
"{Family_No,No,Professional_No,Religious_No,Social_Club_No} => {Political_No}",0.118001722652885,0.938356164383562,0.125753660637382,1.03558128027501,411
"{Family_No,No,Political_No,Professional_No,Religious_No} => {Social_Club_No}",0.118001722652885,0.97624703087886,0.120872810795291,1.20235799453715,411
"{Family_No,No,Professional_No,Religious_No,Support_Group_No} => {Political_No}",0.10594315245478,0.953488372093023,0.111111111111111,1.05228136882129,369
"{Family_No,No,Political_No,Professional_No,Religious_No} => {Support_Group_No}",0.10594315245478,0.876484560570071,0.120872810795291,1.04190980357186,369
"{Family_No,Hobbies_No,No,Religious_No,Social_Club_No} => {Support_Group_No}",0.154177433247201,0.849683544303797,0.181452770600057,1.01005043850175,537
"{Family_No,Hobbies_No,No,Religious_No,Support_Group_No} => {Social_Club_No}",0.154177433247201,0.976363636363636,0.157909847832328,1.20250160730359,537
"{Family_No,No,Religious_No,Social_Club_No,Support_Group_No} => {Hobbies_No}",0.154177433247201,0.94045534150613,0.163939132931381,1.34356273768082,537
"{Family_No,Hobbies_No,No,Religious_No,Social_Club_No} => {Political_No}",0.165374677002584,0.911392405063291,0.181452770600057,1.005823747413,576
"{Family_No,Hobbies_No,No,Political_No,Religious_No} => {Social_Club_No}",0.165374677002584,0.979591836734694,0.168819982773471,1.20647749906186,576
"{Family_No,No,Political_No,Religious_No,Social_Club_No} => {Hobbies_No}",0.165374677002584,0.939641109298532,0.175997703129486,1.34239950110205,576
"{Family_No,Hobbies_No,No,Religious_No,Support_Group_No} => {Political_No}",0.146712604076945,0.929090909090909,0.157909847832328,1.0253560318009,511
"{Family_No,Hobbies_No,No,Political_No,Religious_No} => {Support_Group_No}",0.146712604076945,0.869047619047619,0.168819982773471,1.03306923451975,511
"{Family_No,No,Political_No,Religious_No,Support_Group_No} => {Hobbies_No}",0.146712604076945,0.937614678899083,0.156474303761125,1.33950448179061,511
"{Family_No,No,Religious_No,Social_Club_No,Support_Group_No} => {Political_No}",0.152454780361757,0.929947460595447,0.163939132931381,1.02630133246323,531
"{Family_No,No,Political_No,Religious_No,Social_Club_No} => {Support_Group_No}",0.152454780361757,0.866231647634584,0.175997703129486,1.02972178454309,531
"{Family_No,No,Political_No,Religious_No,Support_Group_No} => {Social_Club_No}",0.152454780361757,0.974311926605505,0.156474303761125,1.19997469602793,531
"{Hobbies_No,No,Professional_No,Religious_No,Social_Club_No} => {Support_Group_No}",0.133792707436118,0.86456400742115,0.154751650875682,1.02773939858289,466
"{Hobbies_No,No,Professional_No,Religious_No,Support_Group_No} => {Social_Club_No}",0.133792707436118,0.952965235173824,0.140396210163652,1.17368384515927,466
"{No,Professional_No,Religious_No,Social_Club_No,Support_Group_No} => {Hobbies_No}",0.133792707436118,0.915520628683694,0.146138386448464,1.30794025828766,466
"{Hobbies_No,No,Professional_No,Religious_No,Social_Club_No} => {Political_No}",0.145564168819983,0.940630797773655,0.154751650875682,1.03809159336047,507
"{Hobbies_No,No,Political_No,Professional_No,Religious_No} => {Social_Club_No}",0.145564168819983,0.951219512195122,0.153028997990238,1.17153379100976,507
"{No,Political_No,Professional_No,Religious_No,Social_Club_No} => {Hobbies_No}",0.145564168819983,0.911870503597122,0.159632500717772,1.3027255799954,507
"{Hobbies_No,No,Professional_No,Religious_No,Support_Group_No} => {Political_No}",0.13465403387884,0.959100204498977,0.140396210163652,1.05847465534535,469
"{Hobbies_No,No,Political_No,Professional_No,Religious_No} => {Support_Group_No}",0.13465403387884,0.879924953095685,0.153028997990238,1.04599952615436,469
"{No,Political_No,Professional_No,Religious_No,Support_Group_No} => {Hobbies_No}",0.13465403387884,0.903660886319846,0.14900947459087,1.29099707426252,469
"{No,Professional_No,Religious_No,Social_Club_No,Support_Group_No} => {Political_No}",0.138960666092449,0.950884086444008,0.146138386448464,1.04940724749191,484
"{No,Political_No,Professional_No,Religious_No,Social_Club_No} => {Support_Group_No}",0.138960666092449,0.870503597122302,0.159632500717772,1.03480000982149,484
"{No,Political_No,Professional_No,Religious_No,Support_Group_No} => {Social_Club_No}",0.138960666092449,0.932562620423892,0.14900947459087,1.14855573088275,484
"{Hobbies_No,No,Religious_No,Social_Club_No,Support_Group_No} => {Political_No}",0.189204708584554,0.93342776203966,0.202698822853862,1.03014223548293,659
"{Hobbies_No,No,Political_No,Religious_No,Social_Club_No} => {Support_Group_No}",0.189204708584554,0.863695937090432,0.219064025265576,1.02670749108736,659
"{Hobbies_No,No,Political_No,Religious_No,Support_Group_No} => {Social_Club_No}",0.189204708584554,0.955072463768116,0.198105081826012,1.17627913412459,659
"{No,Political_No,Religious_No,Social_Club_No,Support_Group_No} => {Hobbies_No}",0.189204708584554,0.916550764951321,0.206431237438989,1.30941194188903,659
"{Family_No,Hobbies_No,No,Professional_No,Social_Club_No} => {Support_Group_No}",0.139821992535171,0.883847549909256,0.158196956646569,1.05066246291261,487
"{Family_No,Hobbies_No,No,Professional_No,Support_Group_No} => {Social_Club_No}",0.139821992535171,0.962450592885375,0.145277060005742,1.18536612978068,487
"{Family_No,No,Professional_No,Social_Club_No,Support_Group_No} => {Hobbies_No}",0.139821992535171,0.845486111111111,0.165374677002584,1.20788684372436,487
"{Family_No,Hobbies_No,No,Professional_No,Social_Club_No} => {Political_No}",0.150445018662073,0.950998185117967,0.158196956646569,1.04953316817677,524
"{Family_No,Hobbies_No,No,Political_No,Professional_No} => {Social_Club_No}",0.150445018662073,0.95970695970696,0.156761412575366,1.18198703700825,524
"{Family_No,No,Political_No,Professional_No,Social_Club_No} => {Hobbies_No}",0.150445018662073,0.852032520325203,0.176571920757967,1.217239240481,524
"{Family_No,Hobbies_No,No,Professional_No,Support_Group_No} => {Political_No}",0.13953488372093,0.960474308300395,0.145277060005742,1.05999113301973,486
"{Family_No,Hobbies_No,No,Political_No,Professional_No} => {Support_Group_No}",0.13953488372093,0.89010989010989,0.156761412575366,1.05810673967671,486
"{Family_No,No,Political_No,Professional_No,Support_Group_No} => {Hobbies_No}",0.13953488372093,0.822335025380711,0.169681309216193,1.17481250754759,486
"{Family_No,No,Professional_No,Social_Club_No,Support_Group_No} => {Political_No}",0.157622739018088,0.953125,0.165374677002584,1.05188034695818,549
"{Family_No,No,Political_No,Professional_No,Social_Club_No} => {Support_Group_No}",0.157622739018088,0.892682926829268,0.176571920757967,1.06116540414551,549
"{Family_No,No,Political_No,Professional_No,Support_Group_No} => {Social_Club_No}",0.157622739018088,0.928934010152284,0.169681309216193,1.14408668930707,549
"{Family_No,Hobbies_No,No,Social_Club_No,Support_Group_No} => {Political_No}",0.189491817398794,0.9375,0.20212460522538,1.03463640684411,660
"{Family_No,Hobbies_No,No,Political_No,Social_Club_No} => {Support_Group_No}",0.189491817398794,0.878828229027963,0.215618719494688,1.04469580945542,660
"{Family_No,Hobbies_No,No,Political_No,Support_Group_No} => {Social_Club_No}",0.189491817398794,0.963503649635037,0.196669537754809,1.18666308758092,660
"{Family_No,No,Political_No,Social_Club_No,Support_Group_No} => {Hobbies_No}",0.189491817398794,0.858257477243173,0.220786678151019,1.22613240083592,660
"{Hobbies_No,No,Professional_No,Social_Club_No,Support_Group_No} => {Political_No}",0.180591444157336,0.958841463414634,0.188343382141832,1.05818910553649,629
"{Hobbies_No,No,Political_No,Professional_No,Social_Club_No} => {Support_Group_No}",0.180591444157336,0.88967468175389,0.202985931668102,1.05758939131358,629
"{Hobbies_No,No,Political_No,Professional_No,Support_Group_No} => {Social_Club_No}",0.180591444157336,0.931851851851852,0.193798449612403,1.14768033946252,629
"{F,Family_No,Hobbies_No,Religious_No,Yes} => {Social_Club_No}",0.103933390755096,0.960212201591512,0.108240022968705,1.18260929920199,362
"{F,Family_No,Religious_No,Social_Club_No,Yes} => {Hobbies_No}",0.103933390755096,0.945169712793734,0.109962675854149,1.35029783004946,362
"{F,Family_No,Hobbies_No,Social_Club_No,Yes} => {Religious_No}",0.103933390755096,0.815315315315315,0.127476313522825,1.40234234234234,362
"{F,Hobbies_No,Religious_No,Social_Club_No,Yes} => {Support_Group_No}",0.113695090439276,0.857142857142857,0.132644272179156,1.01891760117016,396
"{F,Hobbies_No,Religious_No,Support_Group_No,Yes} => {Social_Club_No}",0.113695090439276,0.947368421052632,0.12001148435257,1.1667907392243,396
"{F,Religious_No,Social_Club_No,Support_Group_No,Yes} => {Hobbies_No}",0.113695090439276,0.92093023255814,0.123456790123457,1.31566858080394,396
"{F,Hobbies_No,Religious_No,Social_Club_No,Yes} => {Political_No}",0.118288831467126,0.891774891774892,0.132644272179156,0.98417362105575,412
"{F,Hobbies_No,Political_No,Religious_No,Yes} => {Social_Club_No}",0.118288831467126,0.947126436781609,0.12489233419466,1.16649270838414,412
"{F,Political_No,Religious_No,Social_Club_No,Yes} => {Hobbies_No}",0.118288831467126,0.921700223713647,0.128337639965547,1.31676861328738,412
"{F,Hobbies_No,Religious_No,Support_Group_No,Yes} => {Political_No}",0.109962675854149,0.916267942583732,0.12001148435257,1.01120444994269,383
"{F,Hobbies_No,Political_No,Religious_No,Yes} => {Support_Group_No}",0.109962675854149,0.880459770114942,0.12489233419466,1.04663528304107,383
"{F,Political_No,Religious_No,Support_Group_No,Yes} => {Hobbies_No}",0.109962675854149,0.909738717339667,0.120872810795291,1.29968004614195,383
"{F,Religious_No,Social_Club_No,Support_Group_No,Yes} => {Political_No}",0.113407981625036,0.918604651162791,0.123456790123457,1.01378326996198,395
"{F,Political_No,Religious_No,Social_Club_No,Yes} => {Support_Group_No}",0.113407981625036,0.883668903803132,0.128337639965547,1.05045009964038,395
"{F,Political_No,Religious_No,Support_Group_No,Yes} => {Social_Club_No}",0.113407981625036,0.938242280285036,0.120872810795291,1.15555087066223,395
"{F,Family_No,Hobbies_No,Social_Club_No,Yes} => {Support_Group_No}",0.109962675854149,0.862612612612613,0.127476313522825,1.02541970297943,383
"{F,Family_No,Hobbies_No,Support_Group_No,Yes} => {Social_Club_No}",0.109962675854149,0.931873479318735,0.118001722652885,1.14770697611993,383
"{F,Family_No,Social_Club_No,Support_Group_No,Yes} => {Hobbies_No}",0.109962675854149,0.87243735763098,0.126040769451622,1.24639020370332,383
"{F,Family_No,Hobbies_No,Social_Club_No,Yes} => {Political_No}",0.115704852138961,0.907657657657658,0.127476313522825,1.00170203473435,403
"{F,Family_No,Hobbies_No,Political_No,Yes} => {Social_Club_No}",0.115704852138961,0.928571428571429,0.124605225380419,1.14364012931905,403
"{F,Family_No,Political_No,Social_Club_No,Yes} => {Hobbies_No}",0.115704852138961,0.872294372294372,0.132644272179156,1.24618593055837,403
"{F,Family_No,Hobbies_No,Support_Group_No,Yes} => {Political_No}",0.109962675854149,0.931873479318735,0.118001722652885,1.02842691016069,383
"{F,Family_No,Hobbies_No,Political_No,Yes} => {Support_Group_No}",0.109962675854149,0.882488479262673,0.124605225380419,1.04904688507573,383
"{F,Family_No,Political_No,Support_Group_No,Yes} => {Hobbies_No}",0.109962675854149,0.847345132743363,0.12977318403675,1.2105426978446,383
"{F,Family_No,Social_Club_No,Support_Group_No,Yes} => {Political_No}",0.117427505024404,0.931662870159453,0.126040769451622,1.02819447932997,409
"{F,Family_No,Political_No,Social_Club_No,Yes} => {Support_Group_No}",0.117427505024404,0.885281385281385,0.132644272179156,1.05236691636009,409
"{F,Family_No,Political_No,Support_Group_No,Yes} => {Social_Club_No}",0.117427505024404,0.904867256637168,0.12977318403675,1.11444577611996,409
"{F,Hobbies_No,Professional_No,Social_Club_No,Yes} => {Political_No}",0.107378696525983,0.93734335839599,0.114556416881998,1.03446353526402,374
"{F,Hobbies_No,Political_No,Professional_No,Yes} => {Social_Club_No}",0.107378696525983,0.892601431980907,0.12029859316681,1.0993390338011,374
"{F,Political_No,Professional_No,Social_Club_No,Yes} => {Hobbies_No}",0.107378696525983,0.80952380952381,0.132644272179156,1.15651001992265,374
"{F,Hobbies_No,Professional_No,Support_Group_No,Yes} => {Political_No}",0.107665805340224,0.971502590673575,0.110824002296871,1.0721620796312,375
"{F,Hobbies_No,Political_No,Professional_No,Yes} => {Support_Group_No}",0.107665805340224,0.894988066825776,0.12029859316681,1.06390560981371,375
"{F,Professional_No,Social_Club_No,Support_Group_No,Yes} => {Political_No}",0.118288831467126,0.967136150234742,0.122308354866494,1.06734322283511,412
"{F,Political_No,Professional_No,Social_Club_No,Yes} => {Support_Group_No}",0.118288831467126,0.891774891774892,0.132644272179156,1.06008598909623,412
"{F,Political_No,Professional_No,Support_Group_No,Yes} => {Social_Club_No}",0.118288831467126,0.806262230919765,0.146712604076945,0.993002599113699,412
"{F,Hobbies_No,Social_Club_No,Support_Group_No,Yes} => {Political_No}",0.132931380993396,0.926,0.143554407120299,1.02194486692015,463
"{F,Hobbies_No,Political_No,Social_Club_No,Yes} => {Support_Group_No}",0.132931380993396,0.888675623800384,0.149583692219351,1.05640177395793,463
"{F,Hobbies_No,Political_No,Support_Group_No,Yes} => {Social_Club_No}",0.132931380993396,0.899029126213592,0.147861039333908,1.10725546202332,463
"{F,Political_No,Social_Club_No,Support_Group_No,Yes} => {Hobbies_No}",0.132931380993396,0.808027923211169,0.164513350559862,1.15437295182301,463
"{Family_No,Hobbies_No,Professional_No,Religious_No,Yes} => {Social_Club_No}",0.133218489807637,0.962655601659751,0.138386448463968,1.18561862113894,464
"{Family_No,Professional_No,Religious_No,Social_Club_No,Yes} => {Hobbies_No}",0.133218489807637,0.937373737373737,0.142118863049096,1.33916026549333,464
"{Family_No,Hobbies_No,Professional_No,Social_Club_No,Yes} => {Religious_No}",0.133218489807637,0.80695652173913,0.165087568188343,1.3879652173913,464
"{Family_No,Hobbies_No,Professional_No,Religious_No,Yes} => {Support_Group_No}",0.120872810795291,0.87344398340249,0.138386448463968,1.03829535637914,421
"{Family_No,Professional_No,Religious_No,Support_Group_No,Yes} => {Hobbies_No}",0.120872810795291,0.93141592920354,0.12977318403675,1.33064876186051,421
"{Family_No,Hobbies_No,Professional_No,Religious_No,Yes} => {Political_No}",0.131208728107953,0.948132780082988,0.138386448463968,1.04637087231592,457
"{Family_No,Political_No,Professional_No,Religious_No,Yes} => {Hobbies_No}",0.131208728107953,0.936475409836066,0.140109101349411,1.33787688780107,457
"{Family_No,Professional_No,Religious_No,Social_Club_No,Yes} => {Support_Group_No}",0.124318116566179,0.874747474747475,0.142118863049096,1.03984486503258,433
"{Family_No,Professional_No,Religious_No,Support_Group_No,Yes} => {Social_Club_No}",0.124318116566179,0.957964601769911,0.12977318403675,1.17984112728593,433
"{Family_No,Professional_No,Religious_No,Social_Club_No,Yes} => {Political_No}",0.134366925064599,0.945454545454545,0.142118863049096,1.04341513999309,468
"{Family_No,Political_No,Professional_No,Religious_No,Yes} => {Social_Club_No}",0.134366925064599,0.959016393442623,0.140109101349411,1.18113652700165,468
"{Family_No,Professional_No,Religious_No,Support_Group_No,Yes} => {Political_No}",0.124605225380419,0.960176991150443,0.12977318403675,1.0596630101955,434
"{Family_No,Political_No,Professional_No,Religious_No,Yes} => {Support_Group_No}",0.124605225380419,0.889344262295082,0.140109101349411,1.05719660941084,434
"{Family_No,Hobbies_No,Religious_No,Social_Club_No,Yes} => {Support_Group_No}",0.166236003445306,0.856508875739645,0.194085558426644,1.01816396389119,579
"{Family_No,Hobbies_No,Religious_No,Support_Group_No,Yes} => {Social_Club_No}",0.166236003445306,0.968227424749164,0.171691070915877,1.19248094780811,579
"{Family_No,Religious_No,Social_Club_No,Support_Group_No,Yes} => {Hobbies_No}",0.166236003445306,0.930868167202572,0.178581682457651,1.32986621261959,579
"{Family_No,Hobbies_No,Social_Club_No,Support_Group_No,Yes} => {Religious_No}",0.166236003445306,0.817796610169492,0.203273040482343,1.40661016949153,579
"{Family_No,Hobbies_No,Religious_No,Social_Club_No,Yes} => {Political_No}",0.179730117714614,0.92603550295858,0.194085558426644,1.02198404841722,626
"{Family_No,Hobbies_No,Political_No,Religious_No,Yes} => {Social_Club_No}",0.179730117714614,0.966049382716049,0.186046511627907,1.18979844413013,626
"{Family_No,Political_No,Religious_No,Social_Club_No,Yes} => {Hobbies_No}",0.179730117714614,0.934328358208955,0.1923629055412,1.33480954538219,626
"{Family_No,Hobbies_No,Political_No,Social_Club_No,Yes} => {Religious_No}",0.179730117714614,0.822601839684626,0.218489807637094,1.41487516425756,626
"{Family_No,Hobbies_No,Religious_No,Support_Group_No,Yes} => {Political_No}",0.161929371231697,0.94314381270903,0.171691070915877,1.04086498721976,564
"{Family_No,Hobbies_No,Political_No,Religious_No,Yes} => {Support_Group_No}",0.161929371231697,0.87037037037037,0.186046511627907,1.03464163822526,564
"{Family_No,Political_No,Religious_No,Support_Group_No,Yes} => {Hobbies_No}",0.161929371231697,0.929159802306425,0.174275050244042,1.32742559123596,564
"{Family_No,Religious_No,Social_Club_No,Support_Group_No,Yes} => {Political_No}",0.16824576514499,0.942122186495177,0.178581682457651,1.03973750809972,586
"{Family_No,Political_No,Religious_No,Social_Club_No,Yes} => {Support_Group_No}",0.16824576514499,0.874626865671642,0.1923629055412,1.03970149253731,586
"{Family_No,Political_No,Religious_No,Support_Group_No,Yes} => {Social_Club_No}",0.16824576514499,0.965403624382208,0.174275050244042,1.18900312012844,586
"{Hobbies_No,Professional_No,Religious_No,Social_Club_No,Yes} => {Support_Group_No}",0.148435256962389,0.877758913412564,0.169107091587712,1.0434246742034,517
"{Hobbies_No,Professional_No,Religious_No,Support_Group_No,Yes} => {Social_Club_No}",0.148435256962389,0.950367647058823,0.156187194946885,1.17048462330477,517
"{Professional_No,Religious_No,Social_Club_No,Support_Group_No,Yes} => {Hobbies_No}",0.148435256962389,0.916666666666667,0.161929371231697,1.30957752255948,517
"{Hobbies_No,Professional_No,Religious_No,Social_Club_No,Yes} => {Political_No}",0.159632500717772,0.943972835314092,0.169107091587712,1.04177990665367,556
"{Hobbies_No,Political_No,Professional_No,Religious_No,Yes} => {Social_Club_No}",0.159632500717772,0.952054794520548,0.167671547516509,1.17256253511848,556
"{Political_No,Professional_No,Religious_No,Social_Club_No,Yes} => {Hobbies_No}",0.159632500717772,0.917491749174917,0.173987941429802,1.31075626020354,556
"{Hobbies_No,Professional_No,Religious_No,Support_Group_No,Yes} => {Political_No}",0.150732127476314,0.965073529411765,0.156187194946885,1.06506688939834,525
"{Hobbies_No,Political_No,Professional_No,Religious_No,Yes} => {Support_Group_No}",0.150732127476314,0.898972602739726,0.167671547516509,1.0686421758848,525
"{Political_No,Professional_No,Religious_No,Support_Group_No,Yes} => {Hobbies_No}",0.150732127476314,0.909878682842288,0.165661785816825,1.2998800050614,525
"{Professional_No,Religious_No,Social_Club_No,Support_Group_No,Yes} => {Political_No}",0.155612977318404,0.960992907801418,0.161929371231697,1.06056346573902,542
"{Political_No,Professional_No,Religious_No,Social_Club_No,Yes} => {Support_Group_No}",0.155612977318404,0.894389438943894,0.173987941429802,1.06319399858075,542
"{Political_No,Professional_No,Religious_No,Support_Group_No,Yes} => {Social_Club_No}",0.155612977318404,0.939341421143847,0.165661785816825,1.1569045862249,542
"{Hobbies_No,Religious_No,Social_Club_No,Support_Group_No,Yes} => {Political_No}",0.204134366925065,0.935526315789474,0.218202698822854,1.03245822493496,711
"{Hobbies_No,Political_No,Religious_No,Social_Club_No,Yes} => {Support_Group_No}",0.204134366925065,0.884328358208955,0.23083548664944,1.05123401762518,711
"{Hobbies_No,Political_No,Religious_No,Support_Group_No,Yes} => {Social_Club_No}",0.204134366925065,0.950534759358289,0.214757393051967,1.17069044089283,711
"{Political_No,Religious_No,Social_Club_No,Support_Group_No,Yes} => {Hobbies_No}",0.204134366925065,0.916237113402062,0.222796439850703,1.30896384986849,711
"{Family_No,Hobbies_No,Professional_No,Social_Club_No,Yes} => {Support_Group_No}",0.144702842377261,0.876521739130435,0.165087568188343,1.04195399910966,504
"{Family_No,Hobbies_No,Professional_No,Support_Group_No,Yes} => {Social_Club_No}",0.144702842377261,0.93854748603352,0.154177433247201,1.15592676586094,504
"{Family_No,Professional_No,Social_Club_No,Support_Group_No,Yes} => {Hobbies_No}",0.144702842377261,0.868965517241379,0.166523112259546,1.24143022828209,504
"{Family_No,Hobbies_No,Professional_No,Social_Club_No,Yes} => {Political_No}",0.156761412575366,0.949565217391304,0.165087568188343,1.04795172755827,546
"{Family_No,Hobbies_No,Political_No,Professional_No,Yes} => {Social_Club_No}",0.156761412575366,0.939759036144578,0.166810221073787,1.15741892605784,546
"{Family_No,Political_No,Professional_No,Social_Club_No,Yes} => {Hobbies_No}",0.156761412575366,0.870813397129187,0.180017226528854,1.24407016497168,546
"{Family_No,Hobbies_No,Professional_No,Support_Group_No,Yes} => {Political_No}",0.14900947459087,0.966480446927374,0.154177433247201,1.06661958068696,519
"{Family_No,Hobbies_No,Political_No,Professional_No,Yes} => {Support_Group_No}",0.14900947459087,0.89328743545611,0.166810221073787,1.06188400603878,519
"{Family_No,Political_No,Professional_No,Support_Group_No,Yes} => {Hobbies_No}",0.14900947459087,0.846655791190865,0.175997703129486,1.20955788380549,519
"{Family_No,Professional_No,Social_Club_No,Support_Group_No,Yes} => {Political_No}",0.159919609532013,0.960344827586207,0.166523112259546,1.05984823652812,557
"{Family_No,Political_No,Professional_No,Social_Club_No,Yes} => {Support_Group_No}",0.159919609532013,0.888357256778309,0.180017226528854,1.0560233192351,557
"{Family_No,Political_No,Professional_No,Support_Group_No,Yes} => {Social_Club_No}",0.159919609532013,0.908646003262643,0.175997703129486,1.1190997274978,557
"{Family_No,Hobbies_No,Social_Club_No,Support_Group_No,Yes} => {Political_No}",0.1923629055412,0.946327683615819,0.203273040482343,1.0443787458916,670
"{Family_No,Hobbies_No,Political_No,Social_Club_No,Yes} => {Support_Group_No}",0.1923629055412,0.88042049934297,0.218489807637094,1.0465886004135,670
